id,imdb_id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_name,year_by_5,year_by_10,genre_01,genre_02,genre_03,director_01,director_02,cast_num,actor_01,actor_02,actor_03,actor_04
14324,tt0437954,0.346282,Virgin Territory,Ryan Cartwright|Hayden Christensen|Mischa Barton|Jay Villiers|Simone Spinazze,David Leland,93.0,Adventure|Action|Comedy|Romance,Ingenious Film Partners|Dino de Laurentiis Cinematografica|Dino De Laurentiis Company|Zephyr Films|Red Lion Sarl,2007-12-17,45,4.5,2007,39963406.1399987,5690314.73180505,12,December,2005-2010,2000-2010,Adventure,Action,Comedy,David Leland,nan,5,Ryan Cartwright,Hayden Christensen,Mischa Barton,Jay Villiers
7862,tt0813547,0.263249,Die FÃ¤lscher,Karl Markovics|August Diehl|Devid Striesow|Martin Brambach|August Zirner,Stefan Ruzowitzky,98.0,Drama|Crime|War,Studio Babelsberg|Babelsberg Film GmbH|Magnolia Filmproduktion|FilmfÃ¶rderung Hamburg|Zweites Deutsches Fernsehen (ZDF),2007-02-09,78,6.9,2007,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Drama,Crime,War,Stefan Ruzowitzky,nan,5,Karl Markovics,August Diehl,Devid Striesow,Martin Brambach
14735,tt0493402,0.261381,Boarding Gate,Asia Argento|Michael Madsen|Kelly Lin|Kim Gordon|Carl Ng,Olivier Assayas,106.0,Drama|Thriller,Margo Films|Canal+|TPS Star|October Pictures,2007-05-18,10,5.3,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Drama,Thriller,nan,Olivier Assayas,nan,5,Asia Argento,Michael Madsen,Kelly Lin,Kim Gordon
14424,tt0497972,0.26101,Sex and Death 101,Simon Baker|Winona Ryder|Julie Bowen|Leslie Bibb|Skyler James Sandak,Daniel Waters,100.0,Comedy|Romance|Drama,Avenue Pictures Productions|Sandbar Pictures,2007-06-15,36,5.5,2007,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Comedy,Romance,Drama,Daniel Waters,nan,5,Simon Baker,Winona Ryder,Julie Bowen,Leslie Bibb
18755,tt1065106,0.258705,Pigs,Jefferson Brown|Darryn Lucio|Christopher Elliott|Melanie Marden,Karl DiPelino,85.0,Comedy,Bad Monkey Productions|Hill's Production Services,2007-11-05,12,4.1,2007,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Comedy,nan,nan,Karl DiPelino,nan,4,Jefferson Brown,Darryn Lucio,Christopher Elliott,Melanie Marden
14001,tt0455760,0.258046,Dead Silence,Ryan Kwanten|Donnie Wahlberg|Bob Gunton|Amber Valletta|Laura Regan,James Wan,89.0,Horror,Universal Pictures|Twisted Pictures|Evolution Entertainment,2007-03-16,264,6.2,2007,21033371.6526309,23365348.9294381,3,March,2005-2010,2000-2010,Horror,nan,nan,James Wan,nan,5,Ryan Kwanten,Donnie Wahlberg,Bob Gunton,Amber Valletta
2728,tt0486640,0.367836,Postal,Zack Ward|Dave Foley|Chris Coppola|J.K. Simmons|Michael Benyaer,Uwe Boll,100.0,Action|Comedy,Running With Scissors|Vivendi Entertainment,2007-08-11,42,5.3,2007,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Action,Comedy,nan,Uwe Boll,nan,5,Zack Ward,Dave Foley,Chris Coppola,J.K. Simmons
20294,tt0488798,0.255302,Welcome,Akshay Kumar|Katrina Kaif|Anil Kapoor|Nana Patekar|Paresh Rawal,Anees Bazmee,160.0,Drama|Action|Comedy|Romance,A.G. Films,2007-12-21,16,6.9,2007,19419965.007528078,38385903.2660514,12,December,2005-2010,2000-2010,Drama,Action,Comedy,Anees Bazmee,nan,5,Akshay Kumar,Katrina Kaif,Anil Kapoor,Nana Patekar
17153,tt0790590,0.25299,Botched,Stephen Dorff|Sean Pertwee|Jamie Foreman|David Heap|Alan Smyth,Kit Ryan,95.0,Comedy|Crime|Horror|Thriller,Arcade Films|Barraboy Films|ApolloProMovie|Co. 1. Filmproduktion|Zinc Entertainment Inc.,2007-10-04,13,6.4,2007,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,Crime,Horror,Kit Ryan,nan,5,Stephen Dorff,Sean Pertwee,Jamie Foreman,David Heap
2002,tt0437526,0.25245,Une vieille maÃ®tresse,Asia Argento|Fu'ad AÃ¯t Aattou|Roxane Mesquida|Claude Sarraute|Yolande Moreau,Catherine Breillat,104.0,Drama|Romance,CB Films|StudioCanal|Burskin Film|Canal+|TPS Star,2007-05-30,10,6.7,2007,6835845.78710505,57064772.97547143,5,May,2005-2010,2000-2010,Drama,Romance,nan,Catherine Breillat,nan,5,Asia Argento,Fu'ad AÃ¯t Aattou,Roxane Mesquida,Claude Sarraute
13640,tt0934706,0.25062,Superman: Doomsday,Adam Baldwin|Anne Heche|James Marsters|John DiMaggio|Swoosie Kurtz,Lauren Montgomery|Bruce Timm,75.0,Action|Animation|Science Fiction,DC Comics|Warner Home Video,2007-09-18,78,6.4,2007,3680840.03921041,57064772.97547143,9,September,2005-2010,2000-2010,Action,Animation,Science Fiction,Lauren Montgomery,Bruce Timm,5,Adam Baldwin,Anne Heche,James Marsters,John DiMaggio
5956,tt0808331,0.249202,Joshua,Sam Rockwell|Vera Farmiga|Jacob Kogan|Celia Weston|Dallas Roberts,George Ratliff,105.0,Drama|Thriller|Horror,ATO Pictures,2007-01-21,32,6.2,2007,19419965.007528078,757167.726100069,1,January,2005-2010,2000-2010,Drama,Thriller,Horror,George Ratliff,nan,5,Sam Rockwell,Vera Farmiga,Jacob Kogan,Celia Weston
10822,tt0379976,0.247661,Savage Grace,Julianne Moore|Stephen Dillane|Eddie Redmayne|Elena Anaya|Hugh Dancy,Tom Kalin,97.0,Drama,Celluloid Dreams|Killer Films|John Wells Productions|Montfort Producciones,2007-05-18,24,6.1,2007,4837675.48010511,57064772.97547143,5,May,2005-2010,2000-2010,Drama,nan,nan,Tom Kalin,nan,5,Julianne Moore,Stephen Dillane,Eddie Redmayne,Elena Anaya
18726,tt0403407,0.226953,Perfect Creature,Dougray Scott|Saffron Burrows|Leo Gregory|Scott Wills|Stuart Wilson,Glenn Standring,90.0,Fantasy|Action|Horror|Science Fiction|Drama,Spice Factory|Sensible Films|Roc Media,2007-08-16,10,5.4,2007,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Fantasy,Action,Horror,Glenn Standring,nan,5,Dougray Scott,Saffron Burrows,Leo Gregory,Scott Wills
9017,tt0892899,0.24324,Outpost,Ray Stevenson|Julian Wadham|Richard Brake|Paul Blair|Brett Fancy,Steve Barker,90.0,Action|Adventure|Horror,Regent Capital|Black Camel Pictures,2007-03-11,28,5.6,2007,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Action,Adventure,Horror,Steve Barker,nan,5,Ray Stevenson,Julian Wadham,Richard Brake,Paul Blair
15071,tt0770806,0.240002,The Contractor,Wesley Snipes|Eliza Bennett|Lena Headey|Ralph Brown|Charles Dance,Josef Rusnak,105.0,Action|Adventure|Drama|Thriller,April Productions|Chaintron|RMA Productions,2007-07-10,19,5.3,2007,19419965.007528078,57064772.97547143,7,July,2005-2010,2000-2010,Action,Adventure,Drama,Josef Rusnak,nan,5,Wesley Snipes,Eliza Bennett,Lena Headey,Ralph Brown
14043,tt0479500,0.237153,Nancy Drew,Emma Roberts|Josh Flitter|Max Thieriot|Rachael Leigh Cook|Tate Donovan,Andrew Fleming,99.0,Action|Adventure|Crime|Family|Mystery,Warner Bros. Pictures|Virtual Studios,2007-06-15,86,5.6,2007,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Action,Adventure,Crime,Andrew Fleming,nan,5,Emma Roberts,Josh Flitter,Max Thieriot,Rachael Leigh Cook
10748,tt0964587,0.480147,St. Trinian's,Talulah Riley|Rupert Everett|Jodie Whittaker|Gemma Arterton|Juno Temple,Barnaby Thompson|Oliver Parker,101.0,Comedy|Family|Science Fiction,Ealing Studios|Fragile Films|Entertainment Film Distributors,2007-12-21,99,5.4,2007,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Comedy,Family,Science Fiction,Barnaby Thompson,Oliver Parker,5,Talulah Riley,Rupert Everett,Jodie Whittaker,Gemma Arterton
17097,tt0465375,0.233575,After Sex,Mila Kunis|Dave Franco|Jose Pablo Cantillo|Jane Seymour|Emmanuelle Chriqui,Eric Amadio,78.0,Comedy|Romance,NALA Films|Supino Pictures,2007-09-26,32,5.3,2007,867626.580671025,57064772.97547143,9,September,2005-2010,2000-2010,Comedy,Romance,nan,Eric Amadio,nan,5,Mila Kunis,Dave Franco,Jose Pablo Cantillo,Jane Seymour
14547,tt0800003,0.232949,Delta Farce,Larry the Cable Guy|Bill Engvall|DJ Qualls|Christina Moore|Danny Trejo,C.B. Harding,90.0,Action|Adventure|Comedy,Lions Gate Films|Shaler Entertainment Pictures|Parallel Entertainment|Sleeping Marmots Production|Samwilla Productions,2007-05-11,25,4.6,2007,12.6200229915785,57064772.97547143,5,May,2005-2010,2000-2010,Action,Adventure,Comedy,C.B. Harding,nan,5,Larry the Cable Guy,Bill Engvall,DJ Qualls,Christina Moore
13173,tt0811106,0.231155,The Ten,Paul Rudd|Adam Brody|Jon Hamm|Winona Ryder|Ken Marino,David Wain,96.0,Comedy,Ascot Elite Home Entertainment,2007-08-03,33,4.8,2007,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Comedy,nan,nan,David Wain,nan,5,Paul Rudd,Adam Brody,Jon Hamm,Winona Ryder
1872,tt0389328,0.229997,Rise: Blood Hunter,Lucy Liu|Michael Chiklis|Carla Gugino|James D'Arcy|Marilyn Manson,Sebastian Gutierrez,97.0,Action|Adventure|Horror|Thriller,Ghost House Pictures|Destination Films|Kingsgate Films|Mandate Pictures,2007-04-28,27,4.9,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Action,Adventure,Horror,Sebastian Gutierrez,nan,5,Lucy Liu,Michael Chiklis,Carla Gugino,James D'Arcy
13177,tt0850253,0.228459,Battle in Seattle,Martin Henderson|Michelle Rodriguez|Woody Harrelson|Charlize Theron|Jennifer Carpenter,Stuart Townsend,99.0,Action|Drama,Insight Film Studios|Redwood Palms Pictures|Remstar Productions,2007-09-07,37,6.4,2007,8413348.66105236,955805.836318932,9,September,2005-2010,2000-2010,Action,Drama,nan,Stuart Townsend,nan,5,Martin Henderson,Michelle Rodriguez,Woody Harrelson,Charlize Theron
13121,tt0780622,0.227352,Teeth,Jess Weixler|John Hensley|Josh Pais|Hale Appleman|Lenny Von Dohlen,Mitchell Lichtenstein,94.0,Comedy|Horror,Teeth,2007-01-19,94,5.2,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,Horror,nan,Mitchell Lichtenstein,nan,5,Jess Weixler,John Hensley,Josh Pais,Hale Appleman
10759,tt0790804,0.22512,The Comebacks,Carl Weathers|David Koechner|Melora Hardin|Matthew Lawrence|Brooke Nevin,Tom Brady,107.0,Comedy,Fox Atomic,2007-10-19,25,5.2,2007,15775028.7394731,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,nan,nan,Tom Brady,nan,5,Carl Weathers,David Koechner,Melora Hardin,Matthew Lawrence
14649,tt0446707,0.224276,Pars vite et reviens tard,JosÃ© Garcia|Marie Gillain|Michel Serrault|Lucas Belvaux|Olivier Gourmet,RÃ©gis Wargnier,116.0,Thriller|Crime|Drama,Gaumont|LGM Productions|KL Productions,2007-01-24,10,5.8,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Thriller,Crime,Drama,RÃ©gis Wargnier,nan,5,JosÃ© Garcia,Marie Gillain,Michel Serrault,Lucas Belvaux
13168,tt0780608,0.223871,Smiley Face,Anna Faris|Adam Brody|John Krasinski|Jane Lynch|Roscoe Lee Browne,Gregg Araki,88.0,Comedy,Desperate Pictures|Anonymous Content|ApolloProMovie & Co. 3. Filmproduktion,2007-01-21,33,6.6,2007,19419965.007528078,9221.03013251339,1,January,2005-2010,2000-2010,Comedy,nan,nan,Gregg Araki,nan,5,Anna Faris,Adam Brody,John Krasinski,Jane Lynch
13848,tt0758786,0.209163,Stuck,Mena Suvari|Stephen Rea|Russell Hornsby|Rukiya Bernard|Carolyn Purdy-Gordon,Stuart Gordon,85.0,Crime|Horror|Mystery|Thriller,Prodigy Pictures,2007-05-21,13,5.7,2007,5258342.91315773,57064772.97547143,5,May,2005-2010,2000-2010,Crime,Horror,Mystery,Stuart Gordon,nan,5,Mena Suvari,Stephen Rea,Russell Hornsby,Rukiya Bernard
38410,tt1010271,0.219032,The Poughkeepsie Tapes,Stacy Chbosky|Ben Messmer|Ivar Brogger|Samantha Robson|Beth Tapper,John Erick Dowdle,86.0,Horror|Thriller,Metro-Goldwyn-Mayer (MGM),2007-04-27,26,5.1,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Horror,Thriller,nan,John Erick Dowdle,nan,5,Stacy Chbosky,Ben Messmer,Ivar Brogger,Samantha Robson
4170,tt0399095,0.439124,Trade,Kevin Kline|Cesar Ramos|Paulina GaitaÌn|Alicja Bachleda-CuruÅ›|Marco PÃ©rez,Marco Kreuzpaintner,120.0,Drama|Thriller,Centropolis Film Productions,2007-01-23,29,7.2,2007,12620022.9915785,57064772.97547143,1,January,2005-2010,2000-2010,Drama,Thriller,nan,Marco Kreuzpaintner,nan,5,Kevin Kline,Cesar Ramos,Paulina GaitaÌn,Alicja Bachleda-CuruÅ›
15728,tt0433350,0.39628,Boy Culture,Jonathon Trent|Derek Magyar|George Jonson|Patrick Bauchau|Darryl Stephens,Q. Allan Brocka,88.0,Drama|Romance,TLA Releasing|Boy Culture LLC,2007-01-31,18,5.4,2007,525834.291315773,231525.890134917,1,January,2005-2010,2000-2010,Drama,Romance,nan,Q. Allan Brocka,nan,5,Jonathon Trent,Derek Magyar,George Jonson,Patrick Bauchau
13258,tt0845046,0.216599,Son of Rambow,Neil Dudgeon|Bill Milner|Jessica Hynes|Anna Wing|Will Poulter,Garth Jennings,96.0,Comedy,Celluloid Dreams|Hammer & Tongs,2007-01-22,62,6.7,2007,4206674.33052618,7225225.02815579,1,January,2005-2010,2000-2010,Comedy,nan,nan,Garth Jennings,nan,5,Neil Dudgeon,Bill Milner,Jessica Hynes,Anna Wing
14434,tt0770772,0.216287,I Think I Love My Wife,Chris Rock|Kerry Washington|Gina Torres|Steve Buscemi|Edward Herrmann,Chris Rock,90.0,Comedy|Romance,Fox Searchlight Pictures,2007-03-16,22,5.3,2007,11568354.408947,13878076.2752086,3,March,2005-2010,2000-2010,Comedy,Romance,nan,Chris Rock,nan,5,Chris Rock,Kerry Washington,Gina Torres,Steve Buscemi
16516,tt0997274,0.216249,Gekijouban Clannad,Kenji Nojima|Mai Nakahara|Ryou Hirohashi|Houko Kuwashima|Daisuke Sakaguchi,Osamu Dezaki,94.0,Animation|Drama,Toei Animation|Visual Art's/Key,2007-09-15,13,7.2,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Animation,Drama,nan,Osamu Dezaki,nan,5,Kenji Nojima,Mai Nakahara,Ryou Hirohashi,Houko Kuwashima
13491,tt0837106,0.215628,Arn: Tempelriddaren,Joakim NÃ¤tterqvist|Sofia Helin|Stellan SkarsgÃ¥rd|Michael Nyqvist|Mirja Turestedt,Peter Flinth,139.0,Action|Adventure|Drama|Romance,Danmarks Radio (DR)|Telepool|Yleisradio|AMC Pictures|TV4 Sweden,2007-12-17,42,6.3,2007,26291714.5657886,57064772.97547143,12,December,2005-2010,2000-2010,Action,Adventure,Drama,Peter Flinth,nan,5,Joakim NÃ¤tterqvist,Sofia Helin,Stellan SkarsgÃ¥rd,Michael Nyqvist
13958,tt0923752,0.215556,The King of Kong,Steve Wiebe|Billy Mitchell|Walter Day|Mark Alpiger|Greg Bond,Seth Gordon,79.0,Documentary,LargeLab,2007-08-17,68,7.9,2007,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Documentary,nan,nan,Seth Gordon,nan,5,Steve Wiebe,Billy Mitchell,Walter Day,Mark Alpiger
24447,tt0927619,0.211212,Louis C.K.: Shameless,Louis C.K.,Steven J. Santos,57.0,Comedy,Cicrus King Productions|Another Mulligan Entertainment,2007-01-12,26,7.3,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,nan,nan,Steven J. Santos,nan,1,Louis C.K.,nan,nan,nan
4629,tt0465436,0.208459,December Boys,Daniel Radcliffe|Jack Thompson|Teresa Palmer|Sullivan Stapleton|Carole-Anne Fooks,Rod Hardy,105.0,Drama|Romance,Village Roadshow Pictures|Australian Film Finance Corporation,2007-09-20,42,5.8,2007,4206674.33052618,48875.2457092184,9,September,2005-2010,2000-2010,Drama,Romance,nan,Rod Hardy,nan,5,Daniel Radcliffe,Jack Thompson,Teresa Palmer,Sullivan Stapleton
13280,tt0772178,0.208338,Kickin' It Old Skool,"Jamie Kennedy|Maria Menounos|Miguel A. NÃºÃ±ez, Jr.|Michael Rosenbaum|Christopher McDonald",Harvey Glazer,108.0,Comedy,Yari Film Group,2007-04-27,13,4.1,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Comedy,nan,nan,Harvey Glazer,nan,5,Jamie Kennedy,Maria Menounos,"Miguel A. NÃºÃ±ez, Jr.",Michael Rosenbaum
16304,tt0478125,0.34806,Creepshow 3,Stephanie Pettee|Justin Smith|Roy Abramsohn|Susan Schramm|AJ Bowen,Ana Clavell|James Glenn Dudelson,104.0,Horror|Science Fiction,Creepy Film Productions,2007-05-15,11,4.2,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Horror,Science Fiction,nan,Ana Clavell,James Glenn Dudelson,5,Stephanie Pettee,Justin Smith,Roy Abramsohn,Susan Schramm
1248,tt0367959,0.205036,Hannibal Rising,Gaspard Ulliel|Aaran Thomas|Gong Li|Dominic West|Rhys Ifans,Peter Webber,121.0,Crime|Drama|Thriller,Ingenious Film Partners|ETIC Films|Quinta Communications|Dino De Laurentiis Company|Zephyr Films,2007-02-06,423,6.0,2007,52583429.1315773,86415485.4412785,2,February,2005-2010,2000-2010,Crime,Drama,Thriller,Peter Webber,nan,5,Gaspard Ulliel,Aaran Thomas,Gong Li,Dominic West
13362,tt0854678,0.203044,Taxi to the Dark Side,Brian Keith Allen|Moazzam Begg|Christopher Beiring|Alex Gibney,Alex Gibney,106.0,Documentary,Jigsaw Productions,2007-04-30,21,5.2,2007,1051668.58263154,288852.344574163,4,April,2005-2010,2000-2010,Documentary,nan,nan,Alex Gibney,nan,4,Brian Keith Allen,Moazzam Begg,Christopher Beiring,Alex Gibney
13548,tt0452592,0.201639,Borderland,Brian Presley|Rider Strong|Jake Muxworthy|Sean Astin|Beto Cuevas,Zev Berman,105.0,Crime|Horror|Thriller,Tonic Films|Freedom Films|Emmett/Furla Films|Worldwide Media Group|Tau Productions,2007-11-09,26,5.3,2007,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Crime,Horror,Thriller,Zev Berman,nan,5,Brian Presley,Rider Strong,Jake Muxworthy,Sean Astin
17317,tt0910934,0.201139,Urban Justice,Steven Seagal|Eddie Griffin|Kirk B.R. Woller|Carmen Serano|Liezl Carstens,Don E. FauntLeRoy,96.0,Adventure|Action|Thriller,Sony Pictures Home Entertainment|Hood to Hood Productions|XIT Financial Group,2007-01-01,14,5.4,2007,12620022.9915785,57064772.97547143,1,January,2005-2010,2000-2010,Adventure,Action,Thriller,Don E. FauntLeRoy,nan,5,Steven Seagal,Eddie Griffin,Kirk B.R. Woller,Carmen Serano
13354,tt1097636,0.20103,"Chill Out, Scooby-Doo!",Rene Auberjonois|Jeff Bennett|Mindy Cohn|Grey Griffin|Kim Mai Guest,Joe Sichta,90.0,Action|Adventure|Animation|Family|Mystery,Hanna-Barbera Productions|Warner Bros. Animation,2007-09-04,12,6.4,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Action,Adventure,Animation,Joe Sichta,nan,5,Rene Auberjonois,Jeff Bennett,Mindy Cohn,Grey Griffin
13538,tt0480011,0.197104,Straightheads,Gillian Anderson|Danny Dyer|Adam Rayner|Antony Byrne|Anthony Calf,Dan Reed,88.0,Thriller,Ingenious Film Partners|Screen West Midlands|UK Film Council|DJ Films|Film4,2007-04-27,20,4.8,2007,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Thriller,nan,nan,Dan Reed,nan,5,Gillian Anderson,Danny Dyer,Adam Rayner,Antony Byrne
10071,tt0784972,0.144703,The Brothers Solomon,Will Arnett|Will Forte|Kristen Wiig|Chi McBride|Lee Majors,Bob Odenkirk,93.0,Comedy,Revolution Studios|TriStar Pictures|Carsey-Werner Company,2007-09-07,22,4.9,2007,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Comedy,nan,nan,Bob Odenkirk,nan,5,Will Arnett,Will Forte,Kristen Wiig,Chi McBride
26114,tt0905345,0.194368,Jesse Stone: Sea Change,Tom Selleck|Kathy Baker|Kohl Sudduth|Rebecca Pidgeon|Sean Young,Robert Harmon,88.0,Drama|Thriller|Crime,Brandman Productions,2007-05-22,10,5.9,2007,19419965.007528078,57064772.97547143,5,May,2005-2010,2000-2010,Drama,Thriller,Crime,Robert Harmon,nan,5,Tom Selleck,Kathy Baker,Kohl Sudduth,Rebecca Pidgeon
1874,tt0438859,0.188899,The Color of Freedom,Joseph Fiennes|Dennis Haysbert|Diane Kruger|Shiloh Henderson|Patrick Lyster,Bille August,140.0,Drama|History|Foreign,Film Afrika,2007-02-11,22,7.0,2007,31550057.4789463,57064772.97547143,2,February,2005-2010,2000-2010,Drama,History,Foreign,Bille August,nan,5,Joseph Fiennes,Dennis Haysbert,Diane Kruger,Shiloh Henderson
9750,tt0424823,0.188155,Balls of Fury,Dan Fogler|Christopher Walken|George Lopez|Maggie Q|James Hong,Ben Garant,90.0,Comedy|Crime,Rogue Pictures|Spyglass Entertainment|Intrepid Pictures,2007-08-29,83,5.0,2007,19419965.007528078,43221543.7674491,8,August,2005-2010,2000-2010,Comedy,Crime,nan,Ben Garant,nan,5,Dan Fogler,Christopher Walken,George Lopez,Maggie Q
4407,tt0476603,0.186365,The Three Investigators and The Secret Of Skeleton Island,Chancellor Miller|Nick Price|Cameron Monaghan|Naima Sebe|Nigel Whitmey,Florian Baxmeyer|Jan Sebastian Ballhaus,91.0,Mystery|Adventure|Family,GFP Medienfonds|Industrial Development Corporation of South Africa|Studio Hamburg International Production|Zweite Medienfonds German Filmproductions,2007-11-07,15,6.3,2007,11568354.408947,57064772.97547143,11,November,2005-2010,2000-2010,Mystery,Adventure,Family,Florian Baxmeyer,Jan Sebastian Ballhaus,5,Chancellor Miller,Nick Price,Cameron Monaghan,Naima Sebe
16205,tt0816539,0.183386,Jack Brooks: Monster Slayer,Robert Englund|Trevor Matthews|Daniel Kash|David Fox|Dean Hawes,Jon Knautz,85.0,Action|Comedy|Horror,Brookstreet Pictures|Sound Venture Productions,2007-10-09,20,5.4,2007,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Action,Comedy,Horror,Jon Knautz,nan,5,Robert Englund,Trevor Matthews,Daniel Kash,David Fox
14148,tt0473356,0.174946,The Flock,Richard Gere|Claire Danes|KaDee Strickland|Ray Wise|Russell Sams,Andrew Lau,105.0,Crime|Drama|Mystery|Thriller,Double Nickel Entertainment|Templar Films|Bauer Martinez Studios|Gibraltar Films|Lucky 50 Productions,2007-08-04,29,5.8,2007,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Crime,Drama,Mystery,Andrew Lau,nan,5,Richard Gere,Claire Danes,KaDee Strickland,Ray Wise
13561,tt0878695,0.099101,Murder Party,Alex Barnett|Paul Goldblatt|Macon Blair|Stacy Rock|Bill Tangradi,Jeremy Saulnier,79.0,Comedy|Horror,The Lab Of Madness,2007-01-01,15,5.0,2007,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,Horror,nan,Jeremy Saulnier,nan,5,Alex Barnett,Paul Goldblatt,Macon Blair,Stacy Rock
17202,tt0906108,0.172467,Why Did I Get Married?,Tyler Perry|Jill Scott|Janet Jackson|Michael Jai White|Malik Yoba,Tyler Perry,113.0,Comedy|Drama,Lions Gate Films,2007-10-12,20,6.3,2007,15775028.7394731,58036037.3169873,10,October,2005-2010,2000-2010,Comedy,Drama,nan,Tyler Perry,nan,5,Tyler Perry,Jill Scott,Janet Jackson,Michael Jai White
14456,tt0492486,0.170069,Shrooms,Lindsey Haun|Jack Huston|Max Kasch|Maya Hazen|Alice Greczyn,Paddy Breathnach,84.0,Horror|Foreign,Nordisk Film|Ingenious Film Partners|Capitol Films|Potboiler Productions Ltd.|BÃ³rd ScannÃ¡n na hÃ‰ireann,2007-08-16,48,4.6,2007,19419965.007528078,5164409.97869424,8,August,2005-2010,2000-2010,Horror,Foreign,nan,Paddy Breathnach,nan,5,Lindsey Haun,Jack Huston,Max Kasch,Maya Hazen
